arrival_hour,park_duration,energy_gap,demand_level_encoded,price_sensitive,action_index,action_value
7,9.011944444444444,4.984767118472501,2,Free Period,3,0.1
8,8.988888888888889,-3.0858964720848,1,Free Period,2,0.0
8,6.9863888888888885,-1.5243666363437,2,Free Period,3,0.1
8,9.793888888888889,10.86171344059529,2,Free Period,4,0.2
8,4.7491666666666665,5.61486061238985,1,Free Period,1,-0.1
8,8.454166666666667,9.5842027583168,2,Free Period,1,-0.1
8,6.703888888888889,-0.9269632191402,1,Free Period,1,-0.1
8,4.655833333333334,10.53736215600567,2,Free Period,0,-0.2
8,3.6502777777777777,8.54025637290373,1,Free Period,4,0.2
8,7.599444444444444,-2.634159293678,1,Free Period,1,-0.1
8,8.588333333333333,-3.9469648100132897,0,Free Period,4,0.2
8,8.43,21.9083208082704,2,Free Period,1,-0.1
8,8.471944444444444,3.5300845892132,1,Free Period,2,0.0
8,8.820555555555556,-9.5107353525556,2,Free Period,4,0.2
8,2.8,3.1636604290414203,1,Free Period,3,0.1
8,8.250555555555556,2.1824556859301403,0,Free Period,0,-0.2
8,5.203333333333333,9.5042543299961,2,Free Period,3,0.1
8,7.181111111111111,-3.113967531830699,0,Free Period,4,0.2
10,4.887222222222222,6.31353259091935,1,Free Period,1,-0.1
10,5.274166666666667,3.84925153507337,1,Free Period,4,0.2
11,4.175277777777778,4.81278008938129,1,Free Period,0,-0.2
12,4.161944444444444,6.7239863003942,1,Free Period,4,0.2
12,4.489722222222222,4.39556052055934,1,Free Period,1,-0.1
12,4.156666666666666,0.882697809806599,1,Free Period,3,0.1
12,1.0622222222222222,3.3503843899189403,0,Free Period,2,0.0
13,3.605,4.908380378556,1,Free Period,3,0.1
13,2.244166666666666,12.14569441418397,1,Free Period,1,-0.1
14,1.441111111111111,3.13334909804336,1,Free Period,1,-0.1
5,8.34388888888889,12.23228620634575,2,Free Period,0,-0.2
5,16.200833333333332,5.62937459288764,1,Free Period,4,0.2
7,16.8,11.7007745282632,2,Free Period,4,0.2
7,9.106666666666667,-0.2475405992722796,0,Free Period,3,0.1
7,9.401666666666667,7.99353939053024,1,Free Period,2,0.0
7,8.214166666666667,3.9275279067180993,2,Free Period,2,0.0
7,8.619166666666667,-2.434772620406399,1,Free Period,0,-0.2
7,4.593333333333334,8.8570830689072,2,Free Period,1,-0.1
7,9.652222222222225,10.91147193723797,1,Free Period,0,-0.2
7,5.5313888888888885,1.5748496979168998,1,Free Period,4,0.2
7,8.52,7.77457244130713,1,Free Period,1,-0.1
7,9.3175,-10.844581665452,0,Free Period,0,-0.2
7,7.786388888888889,1.7671828971313204,1,Free Period,3,0.1
7,10.196111111111112,21.05578638022108,2,Free Period,4,0.2
7,5.045555555555556,4.71887390111671,1,Free Period,2,0.0
8,8.843333333333334,2.4479807585003504,0,Free Period,0,-0.2
8,7.800277777777778,2.2167948427244903,0,Free Period,4,0.2
8,8.529166666666667,12.52569922950578,2,Free Period,4,0.2
8,9.748333333333331,7.62508866484162,1,Free Period,2,0.0
8,9.744722222222222,11.23365379090708,2,Free Period,2,0.0
8,8.737222222222222,4.0412286229525005,2,Free Period,2,0.0
8,7.648333333333333,-0.4074818588495601,0,Free Period,0,-0.2
8,8.630833333333333,3.90585753973084,1,Free Period,2,0.0
8,6.106944444444444,5.0836632645218,1,Free Period,3,0.1
8,5.353055555555556,8.16983224418322,2,Free Period,4,0.2
8,7.125,6.27219888259962,1,Free Period,2,0.0
9,5.868611111111111,-4.2839662849196,0,Free Period,4,0.2
9,7.816111111111111,1.2703512726319008,1,Free Period,1,-0.1
9,7.793611111111111,1.9826466056875705,0,Free Period,1,-0.1
9,6.1425,6.9587931003676005,2,Free Period,2,0.0
10,4.670833333333333,8.896508927309,1,Free Period,4,0.2
11,6.651388888888889,6.750405167326299,2,Free Period,1,-0.1
11,4.355,4.185000641413501,2,Free Period,2,0.0
11,4.801944444444445,8.096151066554299,2,Free Period,4,0.2
12,6.036111111111111,-1.56039223867238,0,Free Period,2,0.0
15,0.9061111111111112,1.76651279273711,0,Free Period,4,0.2
15,3.751388888888889,24.96650258858822,2,Free Period,1,-0.1
15,3.5027777777777778,7.05613373051282,1,Free Period,2,0.0
15,1.0697222222222222,0.5880561995510001,0,Free Period,1,-0.1
5,16.07111111111111,5.31629654647274,1,Free Period,2,0.0
6,9.14861111111111,3.21319224934278,1,Free Period,0,-0.2
6,4.882777777777778,8.7360994183815,2,Free Period,1,-0.1
6,9.037777777777778,2.2089640119843,2,Free Period,1,-0.1
7,7.892777777777778,2.14216412678865,0,Free Period,3,0.1
7,8.145555555555555,6.342278327995,2,Free Period,1,-0.1
7,4.962777777777778,7.14848067985297,1,Free Period,4,0.2
7,7.370277777777778,-0.4395035309640995,2,Free Period,2,0.0
7,8.324722222222222,-0.2726433726397199,0,Free Period,0,-0.2
7,4.239722222222222,9.77256601809301,1,Free Period,4,0.2
7,11.14222222222222,15.1422055226384,2,Free Period,4,0.2
7,4.093333333333334,4.0359723217656,2,Free Period,4,0.2
7,4.087222222222223,8.30498970130111,2,Free Period,4,0.2
7,9.044722222222225,1.983587467202501,1,Free Period,0,-0.2
7,9.113611111111112,10.52607114654929,1,Free Period,3,0.1
7,8.021666666666667,5.317899649578898,2,Free Period,1,-0.1
8,5.954722222222222,0.5928406832858197,1,Free Period,4,0.2
8,8.636111111111111,10.8154131821648,2,Free Period,1,-0.1
8,5.867222222222222,12.50907153477263,2,Free Period,1,-0.1
8,4.835833333333333,3.08162540700428,1,Free Period,4,0.2
8,8.637777777777778,4.17075803343308,0,Free Period,3,0.1
8,9.787222222222224,10.3718146571462,2,Free Period,1,-0.1
8,8.729444444444445,3.716178490080949,1,Free Period,2,0.0
8,9.691666666666666,7.11334270702868,1,Free Period,1,-0.1
8,3.5816666666666666,2.91300242647111,0,Free Period,4,0.2
8,8.483333333333333,0.9016920450861504,1,Free Period,0,-0.2
8,6.385833333333333,5.521374588259169,1,Free Period,1,-0.1
8,7.233055555555556,7.519978074209995,2,Free Period,3,0.1
8,7.164722222222222,2.4368866185538,1,Free Period,2,0.0
8,8.152777777777779,2.3472196649242503,0,Free Period,2,0.0
9,2.8069444444444445,4.01097764301664,1,Free Period,0,-0.2
11,5.614444444444445,2.4567786062594994,2,Free Period,0,-0.2
11,3.1422222222222222,-2.3377422651611006,2,Free Period,1,-0.1
12,6.983888888888889,1.1827682459897,0,Free Period,4,0.2
13,3.8577777777777778,5.05845942513107,1,Free Period,3,0.1
15,1.8063888888888888,3.9594245848361904,0,Free Period,2,0.0
7,4.290555555555556,3.5561540522091004,2,Free Period,0,-0.2
7,8.214166666666667,6.2276059786724005,2,Free Period,3,0.1
7,4.5808333333333335,8.33197024930891,2,Free Period,4,0.2
7,8.039166666666667,3.20465516381943,1,Free Period,2,0.0
7,2.9875,-2.66844905816024,0,Free Period,2,0.0
7,8.445277777777777,7.59923188674725,1,Free Period,4,0.2
7,4.435277777777777,14.09775850553606,2,Free Period,2,0.0
7,8.996666666666666,17.016668021684602,2,Free Period,4,0.2
7,8.377777777777778,0.4831873952088408,1,Free Period,2,0.0
7,8.472222222222221,9.264446655597895,2,Free Period,1,-0.1
7,14.103055555555557,5.79064824918244,1,Free Period,4,0.2
7,9.560833333333331,9.10272732564075,2,Free Period,3,0.1
8,8.391111111111112,5.72290666316516,1,Free Period,1,-0.1
8,8.575,7.802301414904051,2,Free Period,3,0.1
8,8.641666666666667,4.58648207547559,1,Free Period,2,0.0
8,7.789166666666667,11.429969088196806,2,Free Period,3,0.1
8,4.71,-0.9264375900009992,1,Free Period,1,-0.1
8,4.700555555555556,8.39138878566719,1,Free Period,4,0.2
8,7.668611111111111,-1.13711571909921,0,Free Period,0,-0.2
8,9.655555555555557,6.963500585414311,1,Free Period,3,0.1
8,6.595277777777778,3.5353723503554004,2,Free Period,0,-0.2
8,4.524722222222223,6.9730974865471005,2,Free Period,3,0.1
8,7.514444444444444,3.49309689465613,0,Free Period,3,0.1
8,3.450555555555556,10.58270772002794,2,Free Period,4,0.2
8,7.429444444444444,9.80928256362027,2,Free Period,2,0.0
8,9.38111111111111,10.62886446823108,2,Free Period,1,-0.1
8,7.294166666666666,6.049271374620499,2,Free Period,1,-0.1
8,3.928611111111111,2.1330987251324007,2,Free Period,1,-0.1
8,8.214444444444444,0.6725352036697503,0,Free Period,2,0.0
9,7.140555555555555,-6.811618498735999,0,Free Period,0,-0.2
11,1.4794444444444443,-8.736619872200999,1,Free Period,1,-0.1
11,4.987777777777778,14.9980283598905,2,Free Period,0,-0.2
11,4.215833333333333,4.807629560983299,2,Free Period,2,0.0
11,5.049444444444444,4.2593198012536,2,Free Period,2,0.0
12,4.914444444444444,3.3675373500167005,2,Free Period,4,0.2
12,4.890833333333333,1.4249363728812798,0,Free Period,1,-0.1
12,3.8272222222222223,7.88893504011482,1,Free Period,4,0.2
12,2.477222222222222,10.456969514326,2,Free Period,1,-0.1
12,3.3805555555555555,4.2726438521658,2,Free Period,2,0.0
13,2.9363888888888887,-1.3925964080209,1,Free Period,2,0.0
13,3.3175,-3.3834870650273503,0,Free Period,3,0.1
13,4.130555555555556,10.9294021368656,2,Free Period,3,0.1
14,2.879722222222222,0.4096420859948697,0,Free Period,2,0.0
16,1.4502777777777778,0.9903225754614996,0,Free Period,2,0.0
16,1.505,1.52702477371519,0,Free Period,0,-0.2
6,15.711666666666666,5.50109169348939,1,Free Period,0,-0.2
6,8.546944444444444,5.0657667461966,2,Free Period,4,0.2
7,9.05861111111111,-0.0559791479279603,0,Free Period,3,0.1
7,8.259444444444444,2.7475272620771403,1,Free Period,3,0.1
7,4.754722222222222,-3.9101481559065,1,Free Period,2,0.0
7,5.543888888888889,-2.8790823888549006,1,Free Period,2,0.0
7,9.9925,8.99619489414759,2,Free Period,4,0.2
7,9.140277777777778,4.6003290043299,2,Free Period,3,0.1
7,5.115,7.50060804571558,1,Free Period,0,-0.2
7,8.092777777777778,6.0609915497824,1,Free Period,1,-0.1
7,8.895277777777778,5.77744165420779,1,Free Period,4,0.2
7,7.038055555555555,11.8257824317269,2,Free Period,1,-0.1
7,5.007222222222223,9.713957230747267,2,Free Period,0,-0.2
8,8.476666666666667,24.622623096027944,2,Free Period,0,-0.2
8,7.948611111111111,2.991039600975,1,Free Period,1,-0.1
8,10.856666666666667,21.74591721329277,2,Free Period,4,0.2
8,9.800555555555556,9.9134384767792,2,Free Period,1,-0.1
8,8.793888888888889,6.83468608519099,1,Free Period,4,0.2
8,8.529722222222222,3.89068490668506,1,Free Period,4,0.2
8,7.733055555555556,2.44646405819246,0,Free Period,2,0.0
8,8.186944444444444,-3.5706163122002508,0,Free Period,3,0.1
8,4.628333333333333,8.64891582098387,2,Free Period,3,0.1
8,9.617777777777778,7.18193408385541,1,Free Period,0,-0.2
8,1.9258333333333333,2.60965294268794,0,Free Period,2,0.0
8,4.036388888888889,1.5425040407676,2,Free Period,3,0.1
8,2.6908333333333334,6.7049921759852005,1,Free Period,4,0.2
8,2.65,3.71619546262296,1,Free Period,4,0.2
8,8.56611111111111,1.5255016657642804,0,Free Period,1,-0.1
8,5.044444444444444,11.11543675175891,2,Free Period,1,-0.1
8,8.008888888888889,38.301144636705295,2,Free Period,4,0.2
8,7.004444444444444,6.11802904000141,1,Free Period,4,0.2
11,3.690833333333333,4.096772597176001,2,Free Period,1,-0.1
11,6.463055555555556,7.448102549513001,2,Free Period,3,0.1
11,4.077222222222222,0.8477222816195091,1,Free Period,0,-0.2
12,3.401666666666667,0.9259390657216996,2,Free Period,1,-0.1
12,6.749444444444444,-1.8963785824083503,0,Free Period,3,0.1
12,2.9458333333333333,3.7672016474477097,0,Free Period,3,0.1
12,2.368888888888889,1.6608313413087004,1,Free Period,3,0.1
13,1.903888888888889,1.45282971662186,0,Free Period,2,0.0
13,1.5947222222222222,4.89676156282146,0,Free Period,2,0.0
14,3.831944444444445,8.73699641519112,1,Free Period,3,0.1
14,2.705277777777778,-6.6638455139085,0,Free Period,4,0.2
16,1.021111111111111,3.6835281205409993,0,Free Period,2,0.0
17,3.706111111111111,5.70088840365354,1,Free Period,1,-0.1
5,16.055555555555557,5.96530127613354,1,Free Period,2,0.0
6,5.091111111111111,6.0299358909267,2,Free Period,4,0.2
6,7.281666666666666,16.73379715746328,2,Free Period,0,-0.2
6,7.753888888888889,2.9014330605997003,1,Free Period,2,0.0
7,9.006388888888889,-1.6931725088174208,0,Free Period,3,0.1
7,4.833055555555555,6.24222074287695,1,Free Period,3,0.1
7,9.830555555555556,2.9798443480731702,0,Free Period,3,0.1
7,6.724444444444444,1.7220881645035,1,Free Period,0,-0.2
7,8.211388888888889,3.2842852371101703,1,Free Period,4,0.2
7,10.135277777777778,8.4163567272409,2,Free Period,1,-0.1
7,8.084444444444445,5.7347574176518,2,Free Period,4,0.2
7,8.556666666666667,8.398850462353,1,Free Period,0,-0.2
7,4.029444444444445,11.523200880604888,2,Free Period,3,0.1
7,8.462777777777777,-2.054538152761399,1,Free Period,4,0.2
7,9.24388888888889,5.3997827943539,2,Free Period,1,-0.1
7,8.206666666666667,10.8989653014825,2,Free Period,3,0.1
7,8.192222222222222,-4.9178137927883,1,Free Period,1,-0.1
7,8.915555555555555,2.94581600439496,0,Free Period,2,0.0
8,3.965833333333333,8.83989371966239,1,Free Period,1,-0.1
8,10.962777777777776,16.1893269418395,2,Free Period,3,0.1
8,4.671111111111111,0.0467485941218992,1,Free Period,2,0.0
8,9.66638888888889,7.078995176710849,1,Free Period,3,0.1
8,2.638888888888889,5.60538367013932,1,Free Period,3,0.1
8,4.614722222222222,12.66156321937644,2,Free Period,2,0.0
8,6.4325,6.77972465861852,1,Free Period,1,-0.1
8,4.422222222222223,2.7988733153488994,2,Free Period,0,-0.2
8,8.273888888888889,2.4256238314080303,0,Free Period,0,-0.2
8,9.210277777777778,10.73112907868649,2,Free Period,0,-0.2
8,11.69111111111111,23.28466898632297,2,Free Period,0,-0.2
8,8.68361111111111,2.71120278674213,0,Free Period,4,0.2
8,7.794722222222222,4.354717105048399,1,Free Period,0,-0.2
9,3.3125,2.7870932494809004,1,Free Period,2,0.0
10,6.064166666666667,6.7485476762782,2,Free Period,0,-0.2
11,1.3858333333333333,1.9189345862744809,1,Free Period,3,0.1
11,4.183055555555556,6.9993361840843,1,Free Period,0,-0.2
12,4.476388888888889,13.43134096516983,2,Free Period,1,-0.1
13,2.942222222222222,4.071511425134339,1,Free Period,2,0.0
13,3.8872222222222224,1.5511539583210308,0,Free Period,2,0.0
13,5.740555555555556,1.12546647245553,0,Free Period,4,0.2
13,1.1169444444444443,2.63444750514734,0,Free Period,3,0.1
16,1.0797222222222222,0.8247744140316797,0,Free Period,2,0.0
6,15.928888888888888,5.81910464147452,1,Free Period,1,-0.1
6,8.276111111111112,3.5380367367434005,1,Free Period,0,-0.2
6,7.605277777777777,17.9881182823871,2,Free Period,2,0.0
6,5.368888888888889,-4.2885459278633,1,Free Period,1,-0.1
6,9.243333333333334,-4.538105916003699,1,Free Period,0,-0.2
6,2.1525,0.6756471012354996,1,Free Period,4,0.2
6,10.199444444444444,10.89395152127073,1,Free Period,2,0.0
7,9.154722222222222,2.76891946048392,0,Free Period,2,0.0
7,8.678611111111111,8.28922199069083,1,Free Period,1,-0.1
7,8.040833333333333,3.7628599125671,2,Free Period,3,0.1
7,5.535833333333334,3.45407286217187,1,Free Period,4,0.2
7,7.516388888888889,14.2257745765645,2,Free Period,3,0.1
11,2.2,6.566,1,Not Sensitive,2,0.0
7,7.980833333333333,3.167601080114199,1,Free Period,3,0.1
7,8.403888888888888,-1.0994312113131794,1,Free Period,0,-0.2
7,11.169444444444444,23.2920403053075,2,Free Period,4,0.2
7,8.893611111111111,3.06560175156724,0,Free Period,3,0.1
7,9.03472222222222,-2.8617551452665992,1,Free Period,0,-0.2
7,9.030277777777778,2.4402711653282,1,Free Period,1,-0.1
7,4.013055555555556,6.98036565707585,1,Free Period,3,0.1
8,4.63,2.567895920217101,2,Free Period,4,0.2
8,8.695277777777777,6.7907320595821705,1,Free Period,0,-0.2
8,7.3597222222222225,3.4412855388979,1,Free Period,3,0.1
8,1.7875,5.88100587773499,1,Free Period,1,-0.1
8,7.786944444444444,1.410490792772002,2,Free Period,3,0.1
8,8.700277777777778,22.2640419469822,2,Free Period,0,-0.2
8,9.7,7.6532943901941906,1,Free Period,3,0.1
8,8.665,2.5020921910088103,0,Free Period,4,0.2
8,8.050277777777778,-4.010973631132231,0,Free Period,2,0.0
8,7.451944444444444,2.56696620041481,0,Free Period,0,-0.2
8,9.435833333333331,10.89642662567465,2,Free Period,0,-0.2
9,7.406388888888888,3.8172244098860695,1,Free Period,0,-0.2
10,6.955555555555556,4.29037442392499,0,Free Period,0,-0.2
10,4.604722222222223,-6.100415477157799,1,Free Period,3,0.1
10,5.576666666666667,2.3389373666443403,0,Free Period,4,0.2
11,4.541111111111111,4.0731171734457,1,Free Period,1,-0.1
11,5.391111111111111,-16.1801942332585,0,Free Period,4,0.2
12,4.631388888888889,9.76584706712347,2,Free Period,0,-0.2
12,3.3088888888888888,3.185598732130209,1,Free Period,3,0.1
12,3.231388888888889,4.181132656471831,1,Free Period,3,0.1
12,3.156388888888889,6.016753804694799,2,Free Period,0,-0.2
13,8.085277777777778,1.5976331965590995,1,Free Period,3,0.1
14,2.042222222222222,-0.0183842359334995,1,Free Period,0,-0.2
14,4.382222222222223,1.44002879028368,0,Free Period,4,0.2
14,2.188333333333333,6.3859500738334,1,Free Period,2,0.0
15,2.023055555555556,-0.26886894489405,0,Free Period,3,0.1
6,15.869444444444444,5.03318827109353,1,Free Period,0,-0.2
6,2.1744444444444446,8.72569410653707,1,Free Period,0,-0.2
7,7.985833333333333,2.3146475193482097,0,Free Period,3,0.1
7,8.711388888888889,7.34099802559523,1,Free Period,1,-0.1
7,8.180277777777778,5.742361119830999,2,Free Period,0,-0.2
7,5.145277777777777,6.31535221405153,1,Free Period,3,0.1
7,9.631666666666666,5.31047649865823,1,Free Period,0,-0.2
7,8.545833333333333,6.027180121858802,2,Free Period,1,-0.1
7,4.426388888888889,7.51192296004909,1,Free Period,2,0.0
7,10.350277777777778,10.879842479514233,2,Free Period,1,-0.1
7,9.161666666666669,6.07897038381451,1,Free Period,4,0.2
7,8.803611111111111,5.46368457133161,1,Free Period,3,0.1
7,5.228611111111111,9.0981212659884,2,Free Period,1,-0.1
7,7.175555555555556,11.4955395206209,2,Free Period,2,0.0
7,8.118333333333334,9.47052716447925,1,Free Period,0,-0.2
7,9.018611111111111,5.06389476899207,1,Free Period,3,0.1
7,5.012777777777778,9.46654556014133,2,Free Period,1,-0.1
7,3.9266666666666663,3.1142483470648,2,Free Period,2,0.0
8,7.988611111111111,15.76995838328591,2,Free Period,1,-0.1
8,3.98,6.68407864011455,1,Free Period,4,0.2
8,10.856666666666667,13.5286433490941,2,Free Period,3,0.1
8,8.855833333333333,7.8694438761854,2,Free Period,0,-0.2
8,1.8441666666666667,5.62445306867005,1,Free Period,2,0.0
8,10.811944444444444,6.280890883560939,1,Free Period,1,-0.1
8,6.781111111111112,3.9018248059218994,1,Free Period,3,0.1
8,9.721944444444444,7.0805316504034,1,Free Period,1,-0.1
8,7.711944444444445,4.579321338510599,2,Free Period,3,0.1
8,7.695277777777778,6.02095345970104,1,Free Period,4,0.2
8,4.628611111111111,3.3078033365361907,1,Free Period,1,-0.1
8,4.445833333333334,7.45423743621958,1,Free Period,4,0.2
8,4.049166666666666,1.7664764928486,2,Free Period,2,0.0
8,7.179166666666666,-1.7595294468628992,1,Free Period,4,0.2
9,7.5475,5.175508275806349,1,Free Period,3,0.1
11,5.741111111111112,2.0410730506928907,0,Free Period,2,0.0
11,4.146111111111111,2.72395123062846,0,Free Period,1,-0.1
11,4.056666666666667,4.15196541892049,1,Free Period,1,-0.1
12,4.996944444444445,2.05401161815295,1,Free Period,3,0.1
12,5.526388888888889,1.9067670760913984,2,Free Period,0,-0.2
12,5.478888888888889,7.219256517231701,2,Free Period,0,-0.2
12,1.336111111111111,3.03319634831842,1,Free Period,1,-0.1
13,4.9591666666666665,5.832204183696501,2,Free Period,3,0.1
13,3.720833333333333,2.27216942257168,0,Free Period,0,-0.2
13,3.589722222222222,7.532252554661801,2,Free Period,4,0.2
14,2.651111111111111,8.00141110326355,1,Free Period,1,-0.1
14,2.321388888888889,11.69152767589037,2,Free Period,4,0.2
9,8.413333333333334,6.004688846103299,2,Free Period,3,0.1
15,1.61,-0.07227023657141,0,Free Period,4,0.2
6,15.719722222222222,6.21184956704331,1,Free Period,0,-0.2
6,8.714444444444444,15.3848037982262,2,Free Period,0,-0.2
6,7.3225,17.26027829828209,2,Free Period,2,0.0
6,9.319722222222222,3.507911908341299,2,Free Period,1,-0.1
7,9.985833333333334,3.0795423956826307,0,Free Period,3,0.1
