driverId,arrival_hour,park_duration,kwh_requested,energy_charged,energy_gap,demand_level,price_sensitive
92,8,8.633055555555556,11.6,5.86445652870727,5.73554347129273,Medium,Free Period
98,8,8.632777777777777,12.0,16.6441073546444,-4.644107354644401,Medium,Free Period
3,8,7.611944444444444,18.0,10.4702317353377,7.5297682646623,High,Free Period
113,8,13.970277777777778,8.75,4.0845633503991,4.6654366496009,Medium,Free Period
2570,8,6.969166666666666,17.5,11.1396847686627,6.3603152313372995,High,Free Period
64,8,7.3966666666666665,9.0,5.37796026294083,3.62203973705917,Medium,Free Period
86,8,6.3375,12.0,12.8747938488162,-0.8747938488161999,Medium,Free Period
2892,8,8.163611111111111,27.0,11.7078443433269,15.2921556566731,High,Free Period
2731,8,8.151388888888889,16.5,11.6546451250376,4.8453548749624,High,Free Period
2582,8,9.124444444444444,14.5,8.45522733448604,6.04477266551396,Medium,Free Period
2690,8,6.844444444444444,10.5,4.27524049367734,6.22475950632266,Medium,Free Period
126,8,7.338055555555556,21.0,14.900951935253,6.0990480647470005,High,Free Period
2574,8,9.04888888888889,16.5,9.57274410992742,6.92725589007258,High,Free Period
137,9,7.5905555555555555,10.5,12.8023602050099,-2.302360205009901,Medium,Free Period
24,9,5.3,7.4,5.04379377632812,2.3562062236718804,Low,Free Period
113,12,1.1116666666666666,3.5,2.40524050018916,1.09475949981084,Low,Free Period
46,13,3.9891666666666667,1.85,1.94931252535774,-0.09931252535773982,Low,Free Period
139,13,3.9869444444444446,7.0,4.22055291416981,2.7794470858301903,Low,Free Period
92,13,3.8855555555555554,2.9,2.18272778155768,0.7172722184423197,Low,Free Period
102,14,2.4741666666666666,13.5,8.14250580171804,5.357494198281961,Medium,Free Period
10,14,1.4077777777777778,5.25,7.34908387841493,-2.0990838784149304,Low,Free Period
91,15,0.7877777777777778,2.8,1.81046339420115,0.9895366057988497,Low,Free Period
111,16,1.3244444444444445,2.8,2.27612020164035,0.5238797983596499,Low,Free Period
39,5,9.400277777777777,13.5,10.1743587272334,3.3256412727665996,Medium,Free Period
2616,6,8.295,8.75,13.802656112355,-5.052656112355001,Medium,Free Period
83,6,8.219166666666666,7.25,4.48316116511566,2.7668388348843402,Low,Free Period
99,7,4.915,10.5,5.12885358857854,5.37114641142146,Medium,Free Period
2635,7,15.861944444444445,10.5,7.7606441693342,2.7393558306658,Medium,Free Period
15,7,3.9655555555555555,5.25,2.67336581360121,2.57663418639879,Low,Free Period
2692,7,8.206944444444444,10.5,6.01758665952732,4.48241334047268,Medium,Free Period
50,7,4.635,7.4,4.55830763284987,2.84169236715013,Low,Free Period
139,7,9.554166666666667,7.0,6.30466878903363,0.6953312109663701,Low,Free Period
2723,7,7.934444444444445,16.5,10.8334925861456,5.666507413854401,High,Free Period
26,7,8.19111111111111,5.6,4.80586003236743,0.79413996763257,Low,Free Period
27,7,5.168333333333333,17.5,8.58853318144274,8.91146681855726,High,Free Period
125,7,9.121666666666666,15.0,12.454124174208,2.5458758257920007,Medium,Free Period
136,7,8.080277777777777,25.5,15.3503262628413,10.1496737371587,High,Free Period
146,7,9.126111111111111,15.0,9.20672737381052,5.793272626189481,Medium,Free Period
402,7,3.9283333333333332,16.5,15.5389415451254,0.9610584548745997,High,Free Period
73,8,4.961388888888889,23.2,6.8864769238449,16.3135230761551,High,Free Period
145,8,7.943611111111111,10.5,5.51720945020257,4.98279054979743,Medium,Free Period
140,8,4.829722222222222,7.5,11.997798789412,-4.497798789412,Low,Free Period
33,8,5.440833333333333,34.0,30.4180082963761,3.581991703623899,High,Free Period
76,8,8.26388888888889,15.0,10.4014676347239,4.5985323652761,Medium,Free Period
47,8,6.7575,27.0,13.9383197139065,13.0616802860935,High,Free Period
2411,8,4.169722222222222,15.0,10.3888123583,4.611187641700001,Medium,Free Period
2731,8,8.603055555555555,16.5,12.4519545398164,4.0480454601836,High,Free Period
2574,8,9.52361111111111,16.5,12.7882208972783,3.7117791027216995,High,Free Period
2582,8,9.42,14.5,5.85029460775333,8.64970539224667,Medium,Free Period
2617,8,7.368888888888889,9.0,8.87429943341241,0.12570056658758944,Medium,Free Period
116,8,8.319444444444445,2.05,3.53024189953322,-1.4802418995332203,Low,Free Period
100,8,8.206388888888888,15.0,6.72193594574275,8.27806405425725,Medium,Free Period
126,9,8.196111111111112,21.0,15.4343136479049,5.565686352095099,High,Free Period
78,9,6.878333333333333,12.0,6.84212631903625,5.15787368096375,Medium,Free Period
92,9,7.368333333333333,17.4,12.9209544465023,4.4790455534976985,High,Free Period
88,12,3.7555555555555555,27.0,12.5628469285735,14.4371530714265,High,Free Period
15,13,2.210277777777778,7.0,3.62858509824636,3.37141490175364,Low,Free Period
402,14,9.877777777777778,15.4,9.32385634730164,6.076143652698361,Medium,Free Period
102,16,0.3641666666666667,2.4,3.46643964318942,-1.0664396431894203,Low,Free Period
40,19,1.3197222222222222,5.25,5.08224722813159,0.1677527718684102,Low,Free Period
40,14,3.4519444444444445,10.5,7.23441634159552,3.2655836584044797,Medium,Free Period
99,6,5.294722222222222,10.5,5.57181932839532,4.92818067160468,Medium,Free Period
118,6,1.6627777777777777,3.5,2.72134843260801,0.7786515673919898,Low,Free Period
83,6,9.162222222222223,7.25,20.8298277636208,-13.579827763620798,Low,Free Period
27,6,5.0119444444444445,17.5,9.04126359822575,8.45873640177425,High,Free Period
2570,7,8.448333333333334,17.5,10.9492299055268,6.550770094473201,High,Free Period
2633,7,10.335833333333333,17.5,9.36950454720114,8.13049545279886,High,Free Period
15,7,14.838611111111112,8.75,6.62777733328328,2.12222266671672,Medium,Free Period
20,7,5.4463888888888885,29.4,27.2095309179467,2.1904690820532977,High,Free Period
26,7,10.7275,2.8,3.85238987871587,-1.05238987871587,Low,Free Period
402,7,16.110555555555557,8.4,5.00387746277492,3.3961225372250805,Medium,Free Period
140,7,5.104444444444445,6.0,12.5004584574024,-6.5004584574024005,Low,Free Period
88,7,8.090277777777779,21.0,12.7428777323106,8.2571222676894,High,Free Period
134,7,0.7436111111111111,4.5,24.2729965821618,-19.7729965821618,Low,Free Period
2411,8,4.430555555555555,22.5,12.6319165432478,9.8680834567522,High,Free Period
136,8,7.825,25.5,18.0591021718664,7.4408978281336005,High,Free Period
92,8,8.766666666666667,17.4,13.9021980359358,3.497801964064198,High,Free Period
145,8,7.705555555555556,10.5,5.53113201104468,4.96886798895532,Medium,Free Period
108,8,4.6755555555555555,10.5,8.87644549307692,1.62355450692308,Medium,Free Period
115,8,4.623055555555555,1.75,7.34578793013786,-5.59578793013786,Low,Free Period
2635,10,3.6575,10.5,5.47609393200368,5.02390606799632,Medium,Free Period
2582,12,5.0925,14.5,13.72322257855,0.7767774214499994,Medium,Free Period
36,13,4.922777777777778,10.5,3.48725769098711,7.01274230901289,Medium,Free Period
46,13,3.881666666666667,1.85,4.47154776488392,-2.62154776488392,Low,Free Period
137,13,3.7869444444444444,9.0,15.3496418620172,-6.349641862017201,Medium,Free Period
2617,13,2.6469444444444443,9.0,14.4395422605872,-5.439542260587199,Medium,Free Period
2723,14,1.9558333333333333,12.9,8.30114385388966,4.598856146110341,Medium,Free Period
115,14,2.8055555555555554,1.75,7.92351227366017,-6.17351227366017,Low,Free Period
102,15,2.605,12.0,5.41240955059409,6.58759044940591,Medium,Free Period
118,6,14.260555555555555,7.0,4.13158395915902,2.8684160408409802,Low,Free Period
2635,6,3.6172222222222223,10.5,5.75142818550307,4.74857181449693,Medium,Free Period
3050,6,5.398888888888889,18.0,9.66467655558905,8.33532344441095,High,Free Period
99,6,5.2380555555555555,10.5,5.35643303689927,5.14356696310073,Medium,Free Period
83,6,5.0311111111111115,7.25,10.1600397185809,-2.910039718580901,Low,Free Period
2570,6,8.519444444444444,17.5,10.7131297298201,6.7868702701799,High,Free Period
27,7,4.889444444444444,17.5,9.14048581229072,8.35951418770928,High,Free Period
15,7,2.8141666666666665,8.75,2.55597246182338,6.19402753817662,Medium,Free Period
2616,7,3.5566666666666666,8.75,12.5398193115714,-3.7898193115713994,Medium,Free Period
108,7,5.163888888888889,10.5,4.44411689064664,6.05588310935336,Medium,Free Period
2633,7,4.114444444444445,15.4,9.01853596462922,6.381464035370781,Medium,Free Period
136,7,8.067222222222222,25.5,14.4717656228472,11.0282343771528,High,Free Period
73,8,6.8525,23.2,18.4870392421942,4.712960757805799,High,Free Period
2703,8,3.3222222222222224,21.9,19.0057641622854,2.8942358377146,High,Free Period
145,8,7.761666666666667,10.5,5.86737503496754,4.63262496503246,Medium,Free Period
98,8,8.739444444444445,9.0,5.1240988681402,3.8759011318598002,Medium,Free Period
6,8,5.504444444444444,17.5,4.43384294311159,13.066157056888411,High,Free Period
2582,9,8.82638888888889,14.5,6.1398831581054,8.3601168418946,Medium,Free Period
25,11,5.101388888888889,9.0,11.2547857999107,-2.2547857999106995,Medium,Free Period
78,12,3.720833333333333,12.0,7.29394596569744,4.70605403430256,Medium,Free Period
40,12,5.105277777777777,10.5,7.89308278732831,2.60691721267169,Medium,Free Period
92,12,4.283333333333333,17.4,13.5859154536893,3.814084546310699,High,Free Period
2731,13,3.7958333333333334,16.5,15.3845867093251,1.1154132906748995,High,Free Period
113,13,1.3247222222222221,4.9,12.2561548562748,-7.3561548562748005,Low,Free Period
2723,13,2.2705555555555557,15.0,9.81449510161035,5.185504898389651,Medium,Free Period
116,13,3.064722222222222,2.05,4.39742753725318,-2.3474275372531803,Low,Free Period
2633,16,1.4755555555555555,5.6,1.43396630703412,4.16603369296588,Low,Free Period
83,6,9.24,7.25,5.59768101136632,1.65231898863368,Low,Free Period
99,6,5.146944444444444,10.5,5.13408462320548,5.36591537679452,Medium,Free Period
2616,6,4.1177777777777775,8.75,10.0573497943895,-1.3073497943895003,Medium,Free Period
27,7,4.8725,17.5,9.70867040534623,7.791329594653771,High,Free Period
2570,7,8.185833333333333,17.5,11.0569860781139,6.4430139218861004,High,Free Period
33,7,2.3475,15.64,12.0589524521176,3.5810475478824007,Medium,Free Period
141,7,9.080277777777777,12.0,7.03021212226523,4.96978787773477,Medium,Free Period
108,7,5.439166666666667,10.5,4.41209391778832,6.08790608221168,Medium,Free Period
3050,7,5.401388888888889,19.5,11.2179669708403,8.2820330291597,High,Free Period
76,7,8.274722222222222,21.0,13.7224537406821,7.2775462593179,High,Free Period
15,7,2.4163888888888887,7.0,4.12786005035576,2.8721399496442404,Low,Free Period
88,7,8.05888888888889,21.0,23.3450412208922,-2.345041220892199,High,Free Period
20,8,8.805555555555555,44.8,39.3919689693697,5.408031030630298,High,Free Period
2892,8,8.746944444444445,27.0,7.03231247397495,19.96768752602505,High,Free Period
3,8,7.715,18.0,12.8644590393974,5.135540960602601,High,Free Period
415,8,1.6605555555555556,10.5,4.40553377535466,6.09446622464534,Medium,Free Period
2582,8,9.33388888888889,14.5,11.8448295957734,2.6551704042266007,Medium,Free Period
84,10,5.745,8.4,25.7171021223658,-17.317102122365803,Medium,Free Period
6,10,3.1891666666666665,11.9,8.9571109480188,2.9428890519812008,Medium,Free Period
40,11,6.330555555555556,10.5,10.9309591748925,-0.43095917489250013,Medium,Free Period
145,12,3.1444444444444444,10.5,18.0582262830827,-7.5582262830827,Medium,Free Period
39,13,0.8666666666666667,5.7,2.72094236260595,2.97905763739405,Low,Free Period
46,13,3.5033333333333334,1.85,4.45039990538411,-2.60039990538411,Low,Free Period
2690,14,1.6822222222222223,6.3,3.72709332243032,2.5729066775696796,Low,Free Period
73,15,2.772777777777778,18.85,13.3846918047628,5.465308195237201,High,Free Period
113,15,0.9175,3.5,2.49390562425994,1.00609437574006,Low,Free Period
102,16,1.2261111111111112,6.0,6.41860669901735,-0.41860669901735026,Low,Free Period
83,6,9.235833333333334,7.25,5.08581116385623,2.1641888361437696,Low,Free Period
99,6,5.1466666666666665,10.5,5.20898331132889,5.29101668867111,Medium,Free Period
2570,6,8.534444444444444,17.5,11.7213829673947,5.7786170326053,High,Free Period
16,6,1.5147222222222223,9.0,19.1800633223797,-10.180063322379699,Medium,Free Period
27,7,4.907222222222222,17.5,9.8246992866855,7.675300713314501,High,Free Period
2616,7,7.700555555555556,8.75,13.3539274549862,-4.6039274549862,Medium,Free Period
134,7,3.187777777777778,9.0,16.4031059555799,-7.4031059555799,Medium,Free Period
2635,7,15.615277777777777,10.5,5.12947881150518,5.37052118849482,Medium,Free Period
2633,7,9.537777777777778,17.5,9.04283832209532,8.45716167790468,High,Free Period
6,7,6.338888888888889,10.5,7.34543767092644,3.15456232907356,Medium,Free Period
84,7,8.170277777777779,8.4,8.81769481076129,-0.4176948107612901,Medium,Free Period
135,8,3.9930555555555554,19.5,11.9063229324784,7.5936770675216,High,Free Period
146,8,9.070833333333333,15.0,13.0163372813493,1.9836627186507005,Medium,Free Period
85,8,6.674166666666666,6.0,4.98026311486072,1.01973688513928,Low,Free Period
3,8,7.666666666666667,18.0,9.67344434161971,8.32655565838029,High,Free Period
100,8,8.661388888888888,24.0,14.4654198210514,9.5345801789486,High,Free Period
2703,8,2.5033333333333334,9.0,8.48539725351882,0.5146027464811809,Medium,Free Period
86,9,5.13,12.0,11.2341938808722,0.7658061191278005,Medium,Free Period
126,10,3.5233333333333334,18.0,11.7638939894029,6.2361060105971,High,Free Period
2731,11,5.108611111111111,16.5,8.2970583790473,8.2029416209527,High,Free Period
2617,11,4.02,9.0,12.4312918955143,-3.431291895514301,Medium,Free Period
47,12,4.4719444444444445,27.0,14.5788720367089,12.4211279632911,High,Free Period
39,12,4.3005555555555555,10.5,11.825388046208,-1.3253880462079994,Medium,Free Period
108,12,4.023333333333333,10.5,7.01089013248655,3.4891098675134504,Medium,Free Period
140,13,2.129722222222222,4.5,9.9913187244577,-5.491318724457701,Low,Free Period
102,16,1.2105555555555556,6.0,5.30508735307962,0.6949126469203799,Low,Free Period
147,18,0.5527777777777778,1.75,3.55722725133165,-1.8072272513316499,Low,Free Period
2616,6,4.125,8.75,11.6563516761601,-2.9063516761600994,Medium,Free Period
2570,7,8.480555555555556,17.5,21.927888317944,-4.427888317943999,High,Free Period
27,7,4.841388888888889,17.5,23.9899828475284,-6.489982847528399,High,Free Period
136,7,5.6475,25.5,16.1659761715804,9.3340238284196,High,Free Period
2694,7,10.461388888888889,22.5,5.91492151275568,16.58507848724432,High,Free Period
141,7,8.9425,12.0,6.10843729440036,5.89156270559964,Medium,Free Period
33,7,4.658055555555555,30.6,37.7238248227032,-7.123824822703199,High,Free Period
2633,7,9.564722222222223,17.5,9.44163219370497,8.05836780629503,High,Free Period
146,7,9.436944444444444,15.0,5.41697951836894,9.58302048163106,Medium,Free Period
135,7,4.259166666666666,16.5,9.19563046117031,7.30436953882969,High,Free Period
76,7,7.256111111111111,9.0,5.92520315947307,3.07479684052693,Medium,Free Period
85,7,8.081666666666667,6.0,8.48631427915863,-2.4863142791586306,Low,Free Period
88,8,7.798611111111111,21.0,29.7226577348556,-8.722657734855598,High,Free Period
6,8,5.752777777777778,10.5,7.57497241235128,2.92502758764872,Medium,Free Period
2411,8,4.201388888888889,24.0,13.6797485847902,10.3202514152098,High,Free Period
92,8,8.616388888888888,17.4,10.1550576671236,7.244942332876398,High,Free Period
46,8,8.468333333333334,1.85,1.93572386450717,-0.08572386450716984,Low,Free Period
145,8,7.39,10.5,7.04680011660953,3.45319988339047,Medium,Free Period
2617,8,7.205277777777778,9.0,10.0322244735503,-1.0322244735503006,Medium,Free Period
115,8,8.050277777777778,1.75,8.86760722167165,-7.1176072216716495,Low,Free Period
2731,9,7.760277777777778,16.5,11.2720230727693,5.227976927230699,High,Free Period
2723,9,2.618888888888889,15.0,8.08070863515557,6.91929136484443,Medium,Free Period
2582,9,8.571111111111112,14.5,12.785963217981,1.7140367820190008,Medium,Free Period
147,9,7.176388888888889,14.0,6.95183032824871,7.04816967175129,Medium,Free Period
27,12,1.9469444444444444,7.0,2.65947187966183,4.3405281203381705,Low,Free Period
76,12,2.3875,3.0,1.87854742411799,1.12145257588201,Low,Free Period
2892,13,3.930277777777778,25.8,12.4746833767553,13.325316623244701,High,Free Period
102,14,3.766111111111111,10.5,7.27117863912556,3.2288213608744396,Medium,Free Period
73,14,4.759444444444444,23.2,15.8726079007684,7.327392099231599,High,Free Period
83,6,9.065,7.25,13.7278522061654,-6.4778522061654,Low,Free Period
27,7,4.997777777777777,14.0,7.77508490175423,6.22491509824577,Medium,Free Period
118,7,7.487777777777778,8.75,4.1284833472419,4.6215166527581,Medium,Free Period
15,7,4.96,10.5,2.66118468586939,7.83881531413061,Medium,Free Period
84,7,8.6325,8.4,24.9414327574696,-16.5414327574696,Medium,Free Period
2692,7,8.106388888888889,10.5,7.21752571857098,3.28247428142902,Medium,Free Period
2570,7,8.099722222222223,17.5,11.6092086211509,5.8907913788491,High,Free Period
141,7,9.069166666666666,12.0,7.86292730147491,4.13707269852509,Medium,Free Period
25,7,4.283611111111111,12.0,14.6933743066529,-2.693374306652901,Medium,Free Period
43,7,3.9941666666666666,9.0,7.12134854638755,1.8786514536124503,Medium,Free Period
2694,7,10.264444444444445,22.5,7.21503685768932,15.28496314231068,High,Free Period
50,7,4.208333333333333,7.4,4.35212622902532,3.0478737709746806,Low,Free Period
2725,7,8.075833333333334,5.25,9.11070392070325,-3.8607039207032496,Low,Free Period
